metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1788718870.865,elite,6193.846834346,1786784144.6026,AS132165 Connect Communications,CONNECT-AS-AP,Tando Adam,Asia,AS,Pakistan,PK,,False,Connect Communication,25.8943,68.5247,False,WANGSU,True,Sindh,success,Asia/Karachi,68050,1788595566,1788718972.7149,10935,socks4,111.119.162.248:10935,True,1691.3597583771,28255,39828,41.50081518147,111.119.162.248
True,1788718879.4593,elite,2537.6493097748,1776081653.7169,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Roanoke,North America,,United States,US,,False,Cox Communications Inc.,37.2681,-79.9404,False,Cox Communications Inc.,True,Virginia,success,America/New_York,24023,1788176270,1788718972.7121,4145,socks5,184.178.172.17:4145,True,3986.8981838226,154781,59805,72.130055082811,184.178.172.17
True,1788718883.6966,elite,5113.1907300514,1776086206.619,AS216071 SERVERS TECH FZCO,VDSINA,Amsterdam,Europe,EU,The Netherlands,NL,,True,Servers Tech Fzco,52.3716,4.8883,False,Servers Tech Fzco,True,North Holland,success,Europe/Amsterdam,1012,1788529581,1788718972.7011,1080,socks5,144.124.253.249:1080,True,4071.1803436279,53450,99221,35.00992329912,144.124.253.249
True,1788718658.6172,elite,673.18853199716,1785617172.54,AS16276 OVH SAS,OVH,Strasbourg,Europe,EU,France,FR,,True,OVH SAS,48.5734,7.75211,False,OVH,True,Grand Est,success,Europe/Paris,67000,1788699621,1788718972.6258,1088,socks5,51.178.49.241:1088,True,70.083141326904,74765,9273,88.965705990147,51.178.49.241
True,1788718957.4219,elite,2654.7495866273,1697036960.5893,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,San Diego,North America,,United States,US,,False,Cox Communications Inc.,32.5799,-117.0694,False,Cox Communications,True,California,success,America/Los_Angeles,92154,1788481535,1788718972.6149,4145,socks4,68.1.210.189:4145,True,1792.7618026733,554134,1067024,34.181369120098,68.1.210.189
True,1788718943.4064,elite,4260.7055187502,1776084129.6273,"AS23673 Cogetel Online, Cambodia, ISP",ONLINE-AS,Phnom Penh,Asia,AS,Cambodia,KH,,False,"COGETEL Co., Ltd",11.5583,104.9121,False,Cogetel Ltd,True,Phnom Penh,success,Asia/Phnom_Penh,,1788182555,1788718972.5321,1080,socks5,124.248.191.83:1080,True,1347.0942974091,77670,90653,46.143426626189,124.248.191.83
True,1788718972.5164,elite,2701.4880325379,1776077930.7106,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Norfolk,North America,,United States,US,,False,Cox Communications Inc.,36.8429,-76.2864,False,Cox Communications Inc,True,Virginia,success,America/New_York,23514,1788177128,1788718972.5164,4145,socks5,98.175.31.195:4145,True,1995.0535297394,118536,71772,62.28639889022,98.175.31.195
True,1788718954.9979,elite,3140.0532404566,1783353045.2305,AS21334 2Connect Telecommunications Infrastructure & Network Services Ltd.,ASN-ONE-HU,Nagykanizsa,Europe,EU,Hungary,HU,,False,One Hungary Ltd.,46.4535,16.991,False,One Hungary Ltd,True,Zala County,success,Europe/Budapest,8800,1788191754,1788718972.4447,4145,socks4,89.132.170.211:4145,True,137.61043548584,59772,146195,29.020182844825,89.132.170.211
True,1788718745.3536,elite,1059.9692440467,1788585152.2291,AS141995 Contabo Asia Private Limited,CAPL-AS-AP,Mumbai,Asia,AS,India,IN,,True,Contabo Asia Private Limited,19.0748,72.8856,False,Contabo GmbH,False,Maharashtra,success,Asia/Kolkata,400710,1788582635,1788718972.4423,10808,http,156.67.110.124:10808,True,303.92026901245,2420,80,96.8,156.67.110.124
True,1788718865.4269,elite,2035.6447432488,1783197482.6123,AS8866 Vivacom Bulgaria EAD,VIVACOM-AS,Sofia,Europe,EU,Bulgaria,BG,,False,Vivacom Bulgaria EAD,42.6826,23.3223,False,Vivacom Bulgaria EAD,True,Sofia-Capital,success,Europe/Sofia,1000,1788639275,1788718972.4417,4153,socks4,46.10.198.10:4153,True,147.01414108276,97903,140099,41.135368610348,46.10.198.10
True,1788718847.4698,elite,8710.1157167675,1786583699.7255,AS132165 Connect Communications,CONNECT-AS-AP,Tando Adam,Asia,AS,Pakistan,PK,,False,Connect Communication,25.8943,68.5247,False,WANGSU,True,Sindh,success,Asia/Karachi,68050,1788396657,1788718972.4378,10900,socks4,111.119.162.248:10900,True,3069.4797039032,38711,47066,45.12981335323,111.119.162.248
True,1788718946.3776,elite,2214.5757539257,1784094964.7082,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,GCS-AS,Atlanta,North America,,United States,US,,False,Global Connectivity Solutions LLP,33.7501,-84.3885,False,Global Connectivity Solutions LLP,True,Georgia,success,America/New_York,30302,1788325350,1788718972.4301,1082,socks5,147.45.60.136:1082,True,1616.5924072266,79705,49362,61.754747534226,147.45.60.136
True,1788718972.4156,elite,888.60004771859,1696987042.8523,AS46562 Performive LLC,PERFORMIVE,Atlanta,North America,,United States,US,,True,Performive LLC,33.7488,-84.3877,False,Performive LLC,True,Georgia,success,America/New_York,30302,1788223022,1788718972.4156,4145,socks4,192.111.137.35:4145,True,741.46056175232,451894,1016494,30.774836078748,192.111.137.35
True,1788718917.3684,elite,2536.9415999154,1776079072.4556,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Pensacola,North America,,United States,US,,False,Cox Communications Inc.,30.4077,-87.219,False,Cox Communications,True,Florida,success,America/Chicago,32516,1788174751,1788718972.4064,4145,socks5,184.181.217.213:4145,True,982.53965377808,154049,60061,71.948531128859,184.181.217.213
True,1788718932.7817,elite,4331.1999455551,1788638217.9431,AS16276 OVH SAS,OVH,Portland,North America,,United States,US,,True,OVH SAS,45.5152,-122.678,False,OVH,False,Oregon,success,America/Los_Angeles,97207,1788638076,1788718972.2402,1080,socks5,40.160.136.215:1080,True,3368.0891990662,2445,556,81.472842385871,40.160.136.215
True,1788718972.1582,elite,3269.6370092799,1786817650.4229,"AS24323 aamra networks limited,",AAMRA-NETWORKS-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,Gulshan,False,Aamra Networks Limited,23.7938,90.4042,False,,True,Dhaka Division,success,Asia/Dhaka,1212,1788630265,1788718972.1582,1080,socks4,182.160.124.54:1080,True,817.95763969421,38035,51027,42.706204666412,182.160.124.54
True,1788718972.1249,elite,2420.5620144146,1785808888.7698,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,GCS-AS,Paris,Europe,EU,France,FR,,False,Global Connectivity Solutions LLP,48.8558,2.3494,False,Global Connectivity Solutions LLP,False,Île-de-France,success,Europe/Paris,75001,1788227430,1788718972.1249,1082,socks4,109.172.55.227:1082,True,1074.024438858,110810,63450,63.588890164123,109.172.55.227
True,1788718912.58,elite,4241.8972000353,1776086342.3244,AS45899 VNPT Corp,VNPT-AS-VN,Phu Ly,Asia,AS,Vietnam,VN,,False,VietNam Post and Telecom Corporation,20.5411,105.9139,False,Vietnam Posts and Telecommunications Group,True,Hà Nam Province,success,Asia/Bangkok,400000,1788183689,1788718972.1248,1080,socks5,113.160.188.21:1080,True,4646.1861133575,46874,104175,31.032314017306,113.160.188.21
True,1788718963.7574,elite,583.03311773359,1786284290.8736,AS198068 CLOUD.DOG OU,PAGM-AS,Jõhvi,Europe,EU,Estonia,EE,,True,PAGM network,59.3577,27.4222,False,Hosting Services,True,Ida-Virumaa,success,Europe/Tallinn,,1788700723,1788718972.0532,1080,socks5,5.45.119.70:1080,True,244.67992782593,47142,22514,67.67830481222,5.45.119.70
True,1788718908.3403,elite,4950.8132590064,1785808547.5555,AS210546 CHSL ONE LTD,CHSL-ONE,Frankfurt am Main,Europe,EU,Germany,DE,,False,Chsl ONE LTD,50.1109,8.68213,False,Chsl ONE LTD,False,Hesse,success,Europe/Berlin,60313,1788227671,1788718972.0022,10909,socks5,195.133.65.238:10909,True,3478.3315658569,47105,42862,52.358086854069,195.133.65.238
True,1788358472.808,elite,1167.0020532004,1784986909.574,AS17252 Colocation America Corporation,AS2-COLOAM,Los Angeles,North America,,United States,US,,True,Colocation America Corporation,34.0549,-118.243,False,T3 Web Hosting,True,California,success,America/Los_Angeles,90009,1788613346,1788718971.9808,8081,http,67.203.23.79:8081,False,340.64269065857,65683,46,99.930015670404,67.203.23.79
True,1788718971.9499,elite,6369.4034550541,1788704311.6748,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,South Korea,KR,,True,"Alibaba (US) Technology Co., Ltd.",37.5658,126.978,False,Alibaba.com Singapore E-Commerce Private Limited,False,Seoul,success,Asia/Seoul,04524,1788701551,1788718971.9499,9898,socks4,8.220.245.72:9898,True,2301.44572258,647,290,69.050160085379,8.220.245.72
True,1788707440.2441,elite,1210.914340824,1788424383.5049,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,Pioneer,True,"DigitalOcean, LLC",1.32123,103.695,False,"DigitalOcean, LLC",False,South West,success,Asia/Singapore,627753,1788423812,1788718971.9254,1080,socks5,167.172.91.26:1080,True,948.71640205383,10471,1887,84.730538922156,167.172.91.26
True,1788718971.8445,elite,5140.6467200399,1780742865.8691,AS14576 Hosting Solution Ltd.,HOSTING-SOLUTIONS,Amsterdam,Europe,EU,The Netherlands,NL,,True,Hosting Solution Ltd.,52.3716,4.8883,False,Ithosting,True,North Holland,success,Europe/Amsterdam,1012,1788604349,1788718971.8445,1080,socks4,45.159.189.203:1080,True,2260.472536087,70414,219153,24.316997447914,45.159.189.203
True,1788718878.1055,elite,1904.0227001553,1788576624.7361,AS18403 FPT Telecom Company,FPT-VN,Hanoi,Asia,AS,Vietnam,VN,,False,FPT Telecom Company,21.0184,105.8461,False,Vietnam Internet Network Information Center,False,Hanoi,success,Asia/Bangkok,100000,1788574174,1788718971.8184,1083,socks5,58.187.162.191:1083,True,1244.7502613068,6406,214,96.767371601208,58.187.162.191
True,1788683851.0361,elite,1808.5990506711,1696984740.1488,AS6181 Cincinnati Bell Telephone Company LLC,FUSE-NET,Cincinnati,North America,,United States,US,,False,Fuse Internet Access,39.1497,-84.426,False,Maximum Communications,True,Ohio,success,America/New_York,45209,1788180919,1788718971.7474,36181,socks4,69.61.200.104:36181,True,1010.2994441986,1178005,758387,60.83504786221,69.61.200.104
True,1788718829.5281,elite,2718.1089699319,1784094258.2538,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,GCS-AS,Atlanta,North America,,United States,US,,False,Global Connectivity Solutions LLP,33.7501,-84.3885,False,Global Connectivity Solutions LLP,True,Georgia,success,America/New_York,30302,1788325381,1788718971.7149,1082,socks5,147.45.60.139:1082,True,617.57469177246,75832,50640,59.959516730976,147.45.60.139
True,1788718846.4104,elite,2131.2395572764,1778976423.0382,AS12683 PJSC Rostelecom,STATEL-AS,Stavropol,Europe,EU,Russia,RU,,False,Stavropol branch of OJSC Rostelecom,45.0404,42.0022,False,OJSC Rostelecom Macroregional Branch South,True,Stavropol Kray,success,Europe/Moscow,355000,1788222540,1788718971.7016,1080,socks5,84.54.217.219:1080,True,674.93367195129,37485,19718,65.529779906648,84.54.217.219
True,1788718971.6513,elite,3563.1288477291,1783220824.8118,AS4750 CS LOXINFO PUBLIC COMPANY LIMITED,CSLOXINFO-AS-AP,Huai Khwang,Asia,AS,Thailand,TH,Khwaeng Huai Khwang,False,sinokor1,13.7697,100.574,False,"Sinokor Merchant Marine (Thailand) Co., Ltd.",True,Bangkok,success,Asia/Bangkok,10320,1788661143,1788718971.6513,1080,socks4,203.172.120.179:1080,True,4129.7662258148,134456,132441,50.377486446082,203.172.120.179
True,1788702685.2359,elite,1240.9571590196,1788427427.3029,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,Pioneer,True,"DigitalOcean, LLC",1.32123,103.695,False,"DigitalOcean, LLC",True,South West,success,Asia/Singapore,627753,1788423812,1788718971.6174,1080,socks5,167.172.83.238:1080,True,939.96810913086,9299,2309,80.108545830462,167.172.83.238
True,1788718971.6167,elite,3200.6377222051,1776079429.3199,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Pensacola,North America,,United States,US,,False,Cox Communications Inc.,30.4077,-87.219,False,Cox Communications Inc.,True,Florida,success,America/Chicago,32516,1788174442,1788718971.6167,4145,socks4,98.182.147.97:4145,True,3842.6673412323,401738,274663,59.393466301794,98.182.147.97
True,1788718787.6501,anonymous,2584.5146616392,1763825673.3115,AS4766 Korea Telecom,KIXS-AS-KR,Seongnam-si,Asia,AS,South Korea,KR,Buljeong-ro,False,Korea Telecom,37.3654,127.122,False,Kornet,True,Gyeonggi-do,success,Asia/Seoul,13606,1788625698,1788718971.5846,8090,http,183.110.216.159:8090,False,2218.8546657562,272801,163672,62.501231462198,183.110.216.159
True,1788718914.7393,elite,2669.5310835739,1784094019.6463,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,GCS-AS,Atlanta,North America,,United States,US,,False,Global Connectivity Solutions LLP,33.7501,-84.3885,False,Global Connectivity Solutions LLP,True,Georgia,success,America/New_York,30302,1788324919,1788718971.571,1082,socks4,147.45.60.124:1082,True,512.04657554626,165938,82846,66.699626985658,147.45.60.124
True,1788718964.0269,elite,2942.5240937121,1780089624.8136,AS42610 OJSC National Cable Networks,NCNET-AS,Moscow,Europe,EU,Russia,RU,,False,NCNET,55.7487,37.6187,False,,True,Moscow,success,Europe/Moscow,101000,1788299160,1788718971.5599,1080,socks5,37.204.230.182:1080,True,3275.2592563629,27940,71125,28.203704638369,37.204.230.182
True,1788716013.5389,anonymous,2205.3122128694,1788589129.2256,AS37654 Rwanda Ministry of Education,RwEdNet-AS,Butare,Africa,AF,Rwanda,RW,,False,Rwanda Ministry of Education,-2.59667,29.7394,False,RWEDNET-IP4,False,Southern Province,success,Africa/Kigali,,1788587367,1788718971.5502,80,http,154.68.64.6:80,False,1375.2801418304,2337,82,96.610169491525,154.68.64.6
True,1788693067.0587,elite,2236.4938022252,1788418494.0135,AS20081 NET2ATLANTA.COM LLC,NET2ATLANTA,Simpsonville,North America,,United States,US,,False,NET2ATLANTA.COM LLC,34.7518,-82.2556,False,NET2ATLANTA.COM LLC,False,South Carolina,success,America/New_York,29681,1788415932,1788718971.5455,4145,socks5,216.105.128.144:4145,True,2898.0438709259,14960,15,99.899833055092,216.105.128.144
True,1788717385.2623,elite,2034.239882008,1788447971.085,AS197540 netcup GmbH,netcup-AS,Nuremberg,Europe,EU,Germany,DE,,True,netcup GmbH,49.4527,11.0783,False,netcup GmbH,True,Bavaria,success,Europe/Berlin,90403,1788445288,1788718971.461,8081,socks4,152.53.183.107:8081,True,688.0247592926,22628,452,98.041594454073,152.53.183.107
True,1788718971.443,elite,2666.0550973854,1776081309.1167,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Tulsa,North America,,United States,US,,False,Cox Communications Inc.,36.0496,-95.8858,False,Cox Communications,True,Oklahoma,success,America/Chicago,74133,1788176297,1788718971.443,4145,socks5,98.178.72.30:4145,True,1958.7528705597,129601,68018,65.581244718372,98.178.72.30
True,1788718931.7427,elite,2562.5916901634,1696986761.991,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Tulsa,North America,,United States,US,,False,Cox Communications Inc.,36.0496,-95.8858,False,Cox Communications,True,Oklahoma,success,America/Chicago,74133,1788180991,1788718971.4143,10919,socks4,98.178.72.21:10919,True,805.99546432495,610685,971963,38.586280714347,98.178.72.21
True,1788718971.4079,elite,824.41030117779,1786784509.7254,AS49505 JSC Selectel,SELECTEL,St Petersburg,Europe,EU,Russia,RU,,False,JSC Selectel,59.9417,30.3096,False,Selectel,True,St.-Petersburg,success,Europe/Moscow,195213,1788596931,1788718971.4079,1088,socks5,37.9.4.101:1088,True,490.82922935486,8571,28839,22.910986367281,37.9.4.101
True,1788718928.4443,elite,3764.8397183238,1783506892.9753,AS142347 PT Sarana Media Cemerlang,IDNIC-JAGONET-AS-ID,Nganjuk,Asia,AS,Indonesia,ID,,False,PT Sarana Media Cemerlang,-7.6051,111.904,False,CV Multi Media Cemerlang,True,East Java,success,Asia/Jakarta,,1788343906,1788718971.4009,8080,socks4,103.101.218.113:8080,True,1941.5063858032,19856,144114,12.109532231506,103.101.218.113
True,1788718946.8243,elite,3747.3801280779,1776086890.3015,AS45458 SBN-ISP/AWN-ISP and SBN-NIX/AWN-NIX,SBN-AWN-AS-02-AP,Bangkok,Asia,AS,Thailand,TH,,False,AIS-Corporate,13.7159,100.417,True,,True,Bangkok,success,Asia/Bangkok,10160,1788181846,1788718971.396,4153,socks4,49.229.36.214:4153,True,1974.499464035,70289,327833,17.655140886462,49.229.36.214
True,1788718971.3488,elite,3840.4247093334,1783186507.5968,AS27983 Red Intercable Digital S.A.,Red Intercable Digital S.A.,Miguel Riglos,South America,SA,Argentina,AR,,False,Red Intercable Digital S.A,-36.8501,-63.7046,False,RED DIFUSORA SA,True,La Pampa,success,America/Argentina/Salta,6301,1788627236,1788718971.3488,1085,socks4,190.182.137.250:1085,True,1283.1203937531,114626,141380,44.774731842222,190.182.137.250
True,1788718927.2034,elite,2182.6921699066,1783215063.4814,AS41985 Stargroup LLC,STARGROUP-UA-AS,Kyiv,Europe,EU,Ukraine,UA,,False,Stargroup LLC,50.458,30.5303,False,Stargroup LLC,True,Kyiv City,success,Europe/Kyiv,01001,1788655685,1788718971.3056,3129,socks4,185.244.158.4:3129,True,3240.5049800873,152785,124227,55.154650340057,185.244.158.4
True,1788718971.2533,elite,4293.3258774309,1776078848.4215,"AS23673 Cogetel Online, Cambodia, ISP",ONLINE-AS,Phnom Penh,Asia,AS,Cambodia,KH,,False,"COGETEL Co., Ltd",11.5583,104.9121,False,Cogetel Ltd,True,Phnom Penh,success,Asia/Phnom_Penh,,1788175592,1788718971.2533,1080,socks5,202.62.55.95:1080,True,2381.0324668884,58425,97871,37.380995035062,202.62.55.95
True,1788718436.1759,elite,1389.5892334672,1787030477.528,AS31898 Oracle Corporation,ORACLE-BMC-31898,Singapore,Asia,AS,Singapore,SG,Pasir Ris,True,Oracle Corporation,1.36945,103.969,False,Oracle Corporation,False,South East,success,Asia/Singapore,,1788239820,1788718971.2419,40001,socks5,152.69.211.50:40001,True,969.32125091553,23986,20661,53.723654444868,152.69.211.50
True,1788718926.2223,elite,8116.4873072976,1788561467.8453,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788558321,1788718971.1453,30067,http,174.138.165.204:30067,True,500.87094306946,95,782,10.832383124287,174.138.165.204
True,1788718971.1303,elite,2976.7500338573,1696980358.1909,AS20115 Charter Communications LLC,CHARTER-20115,Bay City,North America,,United States,US,,False,Spectrum,43.5945,-83.8889,False,Americinn - Bay City / Sleep Inn - Midla,True,Michigan,success,America/Detroit,48706,1788653990,1788718971.1303,39593,socks4,96.36.50.99:39593,True,1606.0969829559,306397,959749,24.199183980362,96.36.50.99
True,1788718768.4549,elite,2737.0485504894,1788323518.3286,AS24940 Hetzner Online GmbH,HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,True,Hetzner Online GmbH,60.1719,24.9347,False,Hetzner Online GmbH,True,Uusimaa,success,Europe/Helsinki,00221,1788319885,1788718971.1135,2091,socks5,65.109.196.122:2091,True,1483.9191436768,19900,25,99.874529485571,65.109.196.122
True,1788718898.9953,elite,5352.6074216089,1783535196.6221,"AS40004 CONRADIT, LLC",CONRAD,Tsuen Wan,Asia,AS,Hong Kong,HK,,False,"CONRADIT, LLC",22.3638,114.1091,False,The Media Network Ltd,True,Tsuen Wan District,success,Asia/Hong_Kong,,1788373929,1788718971.1001,6629,socks5,223.254.141.102:6629,True,4456.0132026672,5377,62768,7.8905275515445,223.254.141.102
True,1788718945.3122,elite,3380.7366972686,1783576859.8465,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,GCS-AS,Phoenix,North America,,United States,US,,False,Global Connectivity Solutions LLP,33.4532,-112.0748,False,Global Connectivity Solutions LLP,True,Arizona,success,America/Phoenix,85001,1788412181,1788718971.0522,1082,socks5,178.130.47.50:1082,True,3854.4783592224,60000,57971,50.859957108103,178.130.47.50
True,1788718280.0647,elite,8388.1430543702,1788718280.0647,AS57568 ARVANCLOUD GLOBAL TECHNOLOGIES L.L.C,TR_Arvancloud,Frankfurt am Main,Europe,EU,Germany,DE,,True,Arvancloud Global Technologies L.L.C,50.1109,8.68213,False,Arvancloud Global Technologies L.L.C,True,Hesse,success,Europe/Berlin,60313,1788716683,1788718971.034,1136,socks4,185.204.170.179:1136,True,5717.1196937561,58,0,100.0,185.204.170.179
